Global Moran's I value is: 681781.4828. It is positive, significantly at 0.01 level.
O, D, V, MoranI, p-value, pattern
11, 31, 961.9291109, 112.69848236360549, 0.384, NS
22, 22, 1306.507667, 381.86961236998656, 0.111, NS
12, 2, 1098.876803, 195.61114254700723, 0.234, NS
6, 7, 1106.127833, 225.1789673485038, 0.18, NS
12, 33, 1112.44808, 305.13869348805235, 0.141, NS
22, 3, 1143.846831, 335.6307234504833, 0.185, NS
33, 7, 1104.790396, 376.42934244594534, 0.12, NS
31, 26, 708.6625096, -383.7302799146679, 0.139, NS
3, 11, 860.3734097, 74.52019714506363, 0.562, NS
15, 20, 1000.587222, -110.10986554015473, 0.455, NS
18, 27, 966.3680117, -4.442490856579692, 0.951, NS
34, 31, 1138.838105, 490.84070389066943, 0.035, HH
11, 3, 1299.061288, 383.92419977857287, 0.096, NS
23, 6, 784.6036588, -188.55964095361287, 0.361, NS
4, 4, 1467.865593, 915.8158558153413, 0.019, HH
5, 34, 737.2775519, -265.1852237843602, 0.265, NS
12, 13, 1192.935102, 540.3807366076863, 0.022, HH
16, 24, 1221.364591, 308.4775035168434, 0.248, NS
27, 5, 849.833452, -92.11369848947768, 0.537, NS
5, 37, 852.5012848, -89.28475379849768, 0.526, NS
11, 28, 578.8951562, -621.8596558634806, 0.006, LH
16, 20, 1094.325604, 304.58089612900096, 0.217, NS
25, 32, 684.3251947, -235.86728518597567, 0.222, NS
19, 10, 1151.635375, -101.12851025671628, 0.435, NS
17, 31, 1240.216283, 692.9526153317908, 0.009, HH
21, 10, 733.4768406, 495.6180428974593, 0.051, NS
13, 32, 762.7905871, -365.9120623384741, 0.085, NS
26, 35, 1066.858588, 355.54430295579175, 0.169, NS
2, 6, 995.102621, 92.12499678138687, 0.588, NS
33, 32, 1148.647899, 382.5438305907369, 0.116, NS
22, 19, 733.5189565, -110.10700170009824, 0.464, NS
21, 13, 949.3383882, -53.146789869427664, 0.627, NS
26, 14, 711.7793165, 251.80082790743484, 0.2, NS
6, 14, 1044.245293, -73.7545652789809, 0.476, NS
25, 27, 1474.530022, 518.5594862926395, 0.052, NS
22, 15, 848.6850701, -75.44440953109358, 0.579, NS
19, 18, 993.6711681, 41.13690444585633, 0.687, NS
35, 4, 778.3262804, -145.8685043321776, 0.446, NS
17, 16, 1145.504691, 54.8876428053119, 0.592, NS
21, 31, 1118.032231, 275.24759928712405, 0.18, NS
6, 27, 1289.779878, 232.78765153939162, 0.176, NS
19, 1, 970.0707294, -6.2424697087760945, 0.894, NS
18, 25, 618.1550712, -605.1098125968181, 0.046, LH
26, 13, 976.7232099, -67.56993840469929, 0.587, NS
31, 9, 1057.835054, 327.99771197232144, 0.156, NS
2, 18, 1200.562959, 317.31961086342255, 0.175, NS
15, 17, 909.1907305, 0.16550219255507997, 0.992, NS
27, 25, 973.927395, 100.16032062401058, 0.521, NS
15, 4, 1174.106919, 491.96169264930353, 0.057, NS
9, 8, 1091.702485, 415.651733286158, 0.083, NS
9, 11, 1499.977411, 1386.4805187477004, 0.0, HH
15, 5, 861.1727346, -124.89349496125013, 0.466, NS
23, 22, 1159.397154, 358.8344599559759, 0.118, NS
31, 13, 1415.149324, 1557.9309740389626, 0.0, HH
29, 26, 980.1315593, 54.13433555668481, 0.672, NS
36, 36, 1293.060564, 345.18360971942565, 0.151, NS
37, 23, 1083.210391, 346.6747697083252, 0.195, NS
7, 36, 1167.727307, 664.6404762061269, 0.035, HH
2, 13, 1123.128046, 544.3536907943171, 0.055, NS
19, 7, 607.5896472, -557.9195599149216, 0.018, LH
25, 21, 993.839688, 181.96650122993952, 0.333, NS
35, 33, 1260.455619, 880.5538419690025, 0.015, HH
17, 35, 1348.959892, 773.6957330380764, 0.013, HH
22, 21, 919.251213, 19.241309402138526, 0.824, NS
9, 2, 1023.08236, 183.1141634722409, 0.249, NS
9, 20, 1176.613133, 256.3044048453897, 0.212, NS
2, 5, 1355.461809, 1114.2081189687287, 0.015, HH
30, 27, 1224.980871, -443.7566256743487, 0.043, HH
35, 37, 679.6965274, -774.2911895295889, 0.01, LH
32, 26, 912.91439, 12.039868821704877, 0.868, NS
26, 25, 716.923532, -208.1956457668972, 0.335, NS
3, 36, 816.6441756, -267.34662017687776, 0.277, NS
5, 4, 1110.675152, 136.07148450623356, 0.458, NS
6, 4, 873.4019401, -43.925175633670875, 0.668, NS
3, 25, 1217.897178, 321.02112049204953, 0.231, NS
32, 23, 969.8281394, 166.4495689724271, 0.39, NS
36, 35, 1182.827036, 436.9643732981204, 0.076, NS
5, 19, 1302.199207, 843.2369786746748, 0.03, HH
17, 6, 763.8775994, 357.3042402185192, 0.106, NS
4, 35, 1097.643691, 449.33825438110017, 0.127, NS
19, 31, 1038.976115, 235.7556552178534, 0.162, NS
12, 24, 774.9586674, -232.69906089520433, 0.255, NS
14, 12, 1155.405455, -245.93459930008027, 0.155, NS
2, 11, 885.9097042, -46.014624819176866, 0.701, NS
37, 19, 1195.666336, 316.78839766497543, 0.201, NS
9, 30, 1512.296479, 681.8241671519429, 0.031, HH
37, 12, 1000.150379, 73.1774121281717, 0.582, NS
20, 33, 677.0952982, -412.4780846851841, 0.141, NS
35, 13, 1106.282262, 382.5702536558077, 0.121, NS
2, 29, 976.6493547, 139.159177066213, 0.424, NS
2, 14, 892.7961827, -39.30004201501023, 0.732, NS
7, 19, 1148.535884, 570.6440264710203, 0.036, HH
16, 27, 801.7657276, -234.36176615664624, 0.236, NS
29, 34, 1169.926275, 795.730127668654, 0.019, HH
37, 4, 833.5495067, -239.7745958856621, 0.322, NS
19, 16, 603.5234748, -377.85880061109907, 0.064, NS
8, 6, 1258.031236, -835.5311900979746, 0.026, HH
4, 31, 981.941317, 176.8774357146701, 0.326, NS
3, 3, 889.9081533, 26.64495424209263, 0.794, NS
5, 17, 1150.217534, 455.9024820635628, 0.107, NS
11, 9, 872.8851466, -0.1781772432520664, 0.996, NS
11, 22, 1255.503751, 388.77400001568685, 0.08, NS
28, 19, 1127.918392, 627.458046214053, 0.017, HH
23, 24, 613.2455036, -894.8172074862, 0.025, LH
16, 25, 1097.996395, 556.1136701610593, 0.088, NS
9, 25, 858.0119105, -109.30176581580771, 0.469, NS
22, 30, 695.05402, -221.4838849770769, 0.331, NS
1, 5, 951.7551112, 25.707040647427963, 0.816, NS
33, 12, 999.5437132, 222.43704071449145, 0.256, NS
19, 27, 1234.485066, 686.5414935793168, 0.008, HH
6, 30, 850.661243, 38.72228411193994, 0.735, NS
19, 9, 418.4361558, -570.5737932057417, 0.019, LH
37, 2, 1085.203323, 211.72031628489643, 0.296, NS
15, 15, 983.8068332, -12.847982133974748, 0.871, NS
33, 13, 1525.847432, 1800.490687552807, 0.0, HH
18, 34, 1103.880802, 664.0160398063631, 0.024, HH
8, 11, 1122.975285, -130.77601057011913, 0.43, NS
21, 20, 1045.31159, -345.152631922956, 0.158, NS
28, 28, 1001.471984, 116.40704176506877, 0.395, NS
25, 2, 748.5081409, -387.2886317315484, 0.099, NS
21, 9, 999.2174973, -24.71215340766596, 0.791, NS
19, 23, 779.3042319, -164.27851459537465, 0.361, NS
33, 22, 887.1318584, -15.063639270132573, 0.836, NS
13, 22, 989.7010003, -13.123255819284193, 0.856, NS
19, 29, 864.7908745, -34.222367547666686, 0.678, NS
33, 23, 1103.044229, -57.89970910772256, 0.707, NS
25, 13, 723.9765961, -321.2901611122399, 0.147, NS
18, 11, 1116.852888, -4.411622343539969, 0.931, NS
33, 33, 862.7533626, -102.08735517375574, 0.509, NS
5, 15, 1250.750367, 790.0425544653332, 0.025, HH
3, 12, 1181.780191, -183.03455436327377, 0.301, NS
37, 26, 1149.714939, 508.47481096265125, 0.108, NS
4, 36, 822.6091626, -212.39911601822348, 0.378, NS
30, 36, 707.3887365, -440.146568728521, 0.101, NS
36, 6, 1248.400407, 221.40830245732838, 0.255, NS
2, 19, 1135.090913, 356.96894815897014, 0.177, NS
30, 3, 1021.977188, -181.39678494645008, 0.303, NS
13, 5, 677.6806435, -500.6234342088366, 0.083, NS
3, 35, 1041.174613, 393.96359606094035, 0.144, NS
5, 30, 1032.588705, 313.0318810150897, 0.254, NS
6, 25, 976.7637117, 142.63090810402505, 0.396, NS
15, 11, 708.8344815, -221.66136254147176, 0.202, NS
11, 17, 1013.912936, 80.19145407470499, 0.491, NS
24, 28, 644.7849197, -388.46912333096026, 0.063, NS
25, 12, 1237.581422, 269.3448860409227, 0.188, NS
15, 18, 1046.175817, -115.45143705107913, 0.366, NS
7, 7, 1151.408796, 462.4901542323481, 0.042, HH
28, 36, 1048.359829, 369.29189236366204, 0.145, NS
8, 27, 1051.456751, -115.8832625247186, 0.471, NS
23, 16, 905.5914894, -4.566619423547466, 0.932, NS
2, 28, 877.6025334, -40.20071758333597, 0.721, NS
29, 6, 715.9927671, 331.0627274380562, 0.188, NS
11, 15, 805.4697878, 84.40141747812318, 0.533, NS
7, 3, 1028.940417, -5.0629607327700334, 0.937, NS
15, 34, 1006.719038, 210.026916762805, 0.253, NS
32, 35, 1186.695721, 733.8306078275833, 0.008, HH
21, 30, 931.8312782, -79.45561277488264, 0.59, NS
9, 24, 956.1601198, 100.87098392040684, 0.528, NS
28, 35, 1204.920074, 807.1237259905154, 0.007, HH
19, 19, 716.350248, -188.20464400944422, 0.276, NS
32, 4, 1154.014239, 726.0822551329642, 0.012, HH
28, 34, 896.2368441, -38.369182630244474, 0.714, NS
36, 11, 957.4130815, 35.41078451611835, 0.677, NS
27, 37, 1315.931709, -39.22922216615548, 0.654, NS
24, 29, 980.5580618, 154.76661515495908, 0.29, NS
12, 7, 833.3387101, -106.3030490719887, 0.406, NS
34, 19, 963.1309535, 64.3008394414585, 0.577, NS
21, 11, 981.4489301, 43.206937145971324, 0.709, NS
8, 12, 826.0948512, -9.041272638933306, 0.911, NS
10, 23, 1012.665604, 240.29865084327872, 0.257, NS
18, 28, 1421.604893, 492.8255249222966, 0.037, HH
16, 21, 847.2674065, -65.10124246328502, 0.626, NS
36, 23, 1190.856733, 494.9786982522326, 0.087, NS
28, 16, 878.4314566, -43.556508539837246, 0.636, NS
1, 26, 1006.587493, 195.62875571346007, 0.321, NS
25, 6, 1054.372108, 257.02274931575715, 0.24, NS
35, 7, 768.9936701, -252.08834810899933, 0.234, NS
19, 2, 1000.062683, 46.424043174773615, 0.644, NS
6, 26, 1205.095412, 384.6301367850266, 0.097, NS
21, 26, 830.5355653, -120.25081364313138, 0.473, NS
16, 23, 854.6992246, 9.895451151559593, 0.907, NS
16, 22, 858.1537921, -27.816868705788092, 0.755, NS
21, 32, 629.191032, -262.65960186716393, 0.189, NS
12, 5, 1417.285689, 932.5829873650374, 0.006, HH
33, 5, 926.3019611, 58.4903225327997, 0.692, NS
6, 15, 1054.682315, -124.37543056944084, 0.395, NS
11, 34, 1082.598258, 304.5619658580055, 0.159, NS
19, 3, 1001.429894, 104.86928130961766, 0.47, NS
1, 28, 1149.611942, 40.860912658685656, 0.707, NS
16, 34, 1215.588576, 469.5361112823667, 0.108, NS
20, 26, 949.1978175, 36.52613110800058, 0.742, NS
26, 32, 923.7622325, 40.021793699926505, 0.708, NS
23, 13, 1065.075903, 301.69803689617453, 0.156, NS
26, 22, 872.1410698, -56.87727261774457, 0.641, NS
7, 32, 1220.165497, 575.119959822863, 0.022, HH
5, 10, 1054.926645, 348.51103194469266, 0.148, NS
6, 20, 892.3680485, -0.681509901503548, 0.991, NS
24, 4, 1219.712644, 296.45672958654194, 0.163, NS
12, 35, 1231.307277, 522.6017002776676, 0.062, NS
33, 15, 1237.076627, 865.2497517949922, 0.014, HH
5, 8, 1172.848062, 460.7520821748431, 0.119, NS
37, 18, 1090.03281, 207.84546876567012, 0.279, NS
2, 37, 1091.50251, 427.72981646074487, 0.108, NS
14, 28, 853.7237313, -31.377613233527814, 0.716, NS
23, 32, 953.3290663, 83.14239444157397, 0.54, NS
13, 28, 807.9383305, -37.14748323845089, 0.678, NS
2, 7, 1179.186679, 499.3595594907879, 0.08, NS
16, 33, 863.1169499, -96.14352165624332, 0.517, NS
7, 6, 1305.918949, -605.2509766194054, 0.029, HH
16, 15, 1163.74931, 379.46367372758226, 0.159, NS
20, 6, 1219.787068, -588.0194614587341, 0.048, HH
30, 16, 1179.884773, -43.49635158463824, 0.625, NS
14, 11, 945.2671216, -29.231343758519024, 0.725, NS
18, 16, 997.3337185, 16.695634262976228, 0.828, NS
23, 30, 940.7070158, 78.03660900278892, 0.641, NS
31, 22, 590.5059295, -457.56630661598854, 0.069, NS
23, 1, 1203.606733, 437.4374545455358, 0.083, NS
11, 36, 1243.229182, 782.5571853790591, 0.015, HH
15, 36, 1150.099762, 613.3265649768659, 0.043, HH
7, 11, 909.0359189, 0.08494852580225257, 0.999, NS
11, 6, 1385.867758, 202.92381099597125, 0.264, NS
6, 23, 783.3562707, -357.0199680321781, 0.145, NS
22, 20, 915.6757257, 11.167994941731607, 0.907, NS
13, 26, 659.4438017, -417.7832511878884, 0.098, NS
36, 5, 1072.611421, 361.40274258730335, 0.128, NS
9, 37, 977.1962846, 208.59168376927974, 0.209, NS
16, 37, 1097.3513, 267.1463960747466, 0.187, NS
27, 28, 995.353455, 106.44617878407482, 0.39, NS
12, 37, 905.2654906, -7.4113424974474995, 0.877, NS
33, 31, 688.8312166, -438.6902624623818, 0.072, NS
7, 5, 1079.512325, 369.6295929553446, 0.128, NS
1, 32, 1445.53757, 959.5958282034255, 0.002, HH
25, 1, 1024.93519, 262.85444112249735, 0.202, NS
15, 28, 1129.317219, 403.15771025317605, 0.069, NS
35, 1, 933.9712959, 42.797683936394534, 0.713, NS
36, 10, 1159.620489, -597.2545405847325, 0.008, HH
1, 31, 1010.473413, 220.589496796798, 0.251, NS
27, 12, 880.0356991, -35.24353000365252, 0.681, NS
22, 25, 1081.622398, 547.2218412907856, 0.086, NS
37, 5, 1410.616568, 1360.030809484843, 0.008, HH
23, 37, 1159.912743, 390.522823604253, 0.102, NS
21, 28, 714.9329917, -258.8152552851279, 0.219, NS
27, 9, 964.0163174, 32.65021228537409, 0.681, NS
21, 21, 582.4111947, 364.0447191814672, 0.154, NS
30, 23, 1217.956885, 620.0682912394594, 0.034, HH
37, 21, 886.4849355, -28.063873112781497, 0.8, NS
10, 3, 925.7389994, -25.983397524080644, 0.781, NS
29, 28, 1037.145427, 88.59769512425368, 0.518, NS
27, 32, 738.7954547, -365.0361754702299, 0.07, NS
3, 4, 861.2111612, -79.42728840301584, 0.617, NS
33, 6, 728.0871771, -539.0095388217491, 0.075, NS
9, 13, 1055.24859, 419.9980812114704, 0.055, NS
37, 9, 805.0720478, -206.1186673213129, 0.295, NS
36, 31, 913.9412218, 8.969589151501877, 0.888, NS
21, 7, 1280.759388, 598.5283095718822, 0.028, HH
5, 21, 1151.919507, 443.24031505407146, 0.108, NS
11, 1, 807.6219924, 106.68766599124216, 0.428, NS
31, 32, 928.3962295, 28.87574710292547, 0.769, NS
2, 32, 1099.321661, 311.87308762671097, 0.19, NS
22, 14, 962.9864334, 69.86033710667982, 0.555, NS
24, 17, 1204.626467, 510.5402041573489, 0.02, HH
30, 32, 1137.756903, 435.0289302368753, 0.06, NS
26, 12, 1050.785211, 219.10428528061078, 0.249, NS
6, 34, 905.8819181, -2.8924654155478025, 0.958, NS
27, 18, 921.2690038, 6.154909352431802, 0.927, NS
35, 28, 849.3647874, -53.66021819342128, 0.648, NS
26, 27, 900.5654922, 2.5797760969825507, 0.961, NS
24, 2, 788.9659801, -221.81312062307495, 0.179, NS
25, 8, 997.9900991, 145.61389538586553, 0.426, NS
27, 29, 1149.57503, 80.3800134673684, 0.514, NS
27, 7, 753.9602131, -177.68697884972596, 0.257, NS
6, 5, 909.1085842, 1.9798650466260448, 0.973, NS
20, 34, 775.9201818, -440.93400581898806, 0.114, NS
23, 3, 1206.470392, 282.0069703776451, 0.238, NS
24, 15, 742.3459711, -302.65982412913775, 0.148, NS
7, 27, 1003.750553, -29.64397111772151, 0.705, NS
8, 33, 635.1849558, -800.4169438617164, 0.029, LH
15, 16, 850.1816351, -66.84930828071164, 0.518, NS
28, 3, 903.1471227, 4.469725193602103, 0.95, NS
6, 13, 809.8135303, 6.702117903872474, 0.894, NS
25, 33, 874.3365961, -45.506433175168425, 0.672, NS
8, 22, 1284.31858, -191.40121064846397, 0.318, NS
23, 29, 891.9609734, -23.141825848295547, 0.806, NS
4, 6, 1139.172622, -531.3235957596168, 0.089, NS
11, 27, 971.435611, 69.23924242869998, 0.533, NS
23, 34, 872.7060732, -51.02979191014272, 0.681, NS
15, 3, 966.6519299, 43.19726061315672, 0.71, NS
13, 23, 978.4266328, 186.55781122917085, 0.334, NS
26, 21, 635.9692133, 177.4758576876117, 0.355, NS
16, 17, 987.6554057, 145.93064434644208, 0.367, NS
22, 4, 1180.435635, 249.25916666862804, 0.242, NS
28, 11, 1362.677148, -58.40523565572883, 0.566, NS
34, 32, 1044.435777, 225.033222993761, 0.201, NS
24, 35, 1108.776302, 104.87836492114349, 0.441, NS
6, 6, 637.9069293, -286.8139808089745, 0.163, NS
28, 27, 1124.834036, -219.97778132680554, 0.18, NS
16, 5, 825.2035086, -178.9567791131511, 0.398, NS
34, 7, 977.5739555, 144.53996856728597, 0.323, NS
16, 11, 1046.745792, 142.12376845256767, 0.361, NS
35, 2, 1151.142099, 64.7730627732581, 0.636, NS
3, 27, 765.4165698, 202.00107201612053, 0.283, NS
7, 31, 764.2808, -311.8557135552327, 0.101, NS
6, 28, 1046.783852, 179.84388733897998, 0.274, NS
16, 31, 919.4723913, 21.087569995792528, 0.827, NS
36, 19, 813.886792, -94.84037689709673, 0.486, NS
3, 26, 1234.042057, 378.7866280930947, 0.134, NS
21, 6, 1208.567244, 24.225805588058684, 0.828, NS
25, 15, 1240.293319, 815.372370824764, 0.012, HH
25, 20, 904.3673204, -12.504698402377798, 0.889, NS
37, 14, 904.6811688, -3.9998860486446834, 0.952, NS
25, 3, 783.5188276, -204.84778752966665, 0.325, NS
31, 25, 1315.589955, 478.9906738460931, 0.129, NS
21, 36, 800.7893203, -12.987224768895521, 0.902, NS
14, 26, 1181.099051, 365.67961285967374, 0.11, NS
27, 22, 1102.562113, 270.13093884679256, 0.15, NS
8, 32, 1080.096549, 420.69366168489614, 0.114, NS
10, 22, 1053.961186, -84.27740601842676, 0.481, NS
2, 24, 876.8347694, -93.12147916218028, 0.588, NS
26, 29, 905.8719925, 1.2194321002292774, 0.978, NS
30, 11, 1117.529631, -132.6103350515498, 0.351, NS
31, 21, 1232.728199, 392.94384687831086, 0.15, NS
22, 28, 1254.897385, 292.2777677875915, 0.167, NS
26, 9, 987.6728985, -99.68708133239544, 0.465, NS
37, 10, 1582.374488, -422.39005327598767, 0.103, NS
27, 33, 1432.506165, 889.7093661305279, 0.004, HH
29, 36, 1031.953817, 285.4320955000489, 0.247, NS
20, 36, 757.3889861, -170.4124125929778, 0.408, NS
32, 31, 958.4128229, 128.0687171056904, 0.367, NS
2, 34, 671.6624535, -536.3538755390873, 0.092, NS
22, 6, 1259.453188, 709.661490951705, 0.034, HH
15, 30, 1048.045483, -144.1516612849452, 0.405, NS
25, 18, 772.6242486, -355.59138343607833, 0.114, NS
31, 19, 845.4723732, -100.6467458499162, 0.526, NS
37, 30, 1091.17081, -184.76708780499226, 0.41, NS
33, 10, 1563.508707, 1446.8013466778532, 0.0, HH
16, 32, 1026.637416, 293.10626559078094, 0.157, NS
10, 19, 883.7669843, -47.615814753033675, 0.655, NS
26, 3, 1389.369572, -433.7046071956063, 0.118, NS
3, 31, 1115.124807, 424.04042616683387, 0.089, NS
34, 6, 972.6474748, -41.743255765304674, 0.695, NS
13, 19, 689.9770724, -504.55123472327114, 0.043, LH
13, 3, 1367.636719, -633.1523333913341, 0.025, HH
36, 27, 762.7570833, -235.0688163183519, 0.167, NS
35, 17, 1082.663185, 467.4182432006008, 0.089, NS
36, 20, 1190.808945, -396.9061413807912, 0.091, NS
21, 8, 828.5634251, 69.89304873523517, 0.618, NS
27, 23, 1192.312954, 585.2988001307003, 0.039, HH
15, 25, 1130.826405, 529.0968247682105, 0.065, NS
10, 35, 1285.423506, 851.4042230498546, 0.01, HH
5, 5, 859.2086954, -57.3727116823404, 0.687, NS
24, 8, 1163.643393, 385.82093575879406, 0.105, NS
6, 16, 877.7894336, -63.3758763232113, 0.532, NS
36, 37, 678.700927, 333.2530648744807, 0.094, NS
1, 11, 982.5935661, -63.69679030518433, 0.587, NS
33, 16, 1163.444407, 365.260920890817, 0.107, NS
37, 15, 770.7342382, -20.314732591548918, 0.851, NS
6, 2, 992.3883975, -13.309641931722242, 0.851, NS
34, 3, 1046.866325, -9.944778894031153, 0.892, NS
11, 21, 1198.177873, -8.293162448348118, 0.902, NS
16, 36, 1054.062679, 473.6226225385632, 0.113, NS
27, 27, 894.3517385, -10.129545170464976, 0.881, NS
18, 32, 1047.562342, 224.9295552793716, 0.198, NS
3, 28, 1246.572799, -101.1361248228195, 0.461, NS
5, 18, 1227.705907, 541.388398002808, 0.071, NS
36, 28, 1041.54232, 215.06349699309598, 0.209, NS
19, 30, 1099.279808, -131.15377375513108, 0.416, NS
22, 8, 1193.340437, 429.24342197204606, 0.121, NS
8, 34, 939.3609163, 78.44296136109192, 0.617, NS
15, 9, 1493.938771, -39.98231796502893, 0.661, NS
31, 14, 712.2682624, -434.1307571039583, 0.077, NS
33, 4, 1061.721224, 264.2644156545738, 0.284, NS
21, 35, 1145.386371, 252.48821160227033, 0.277, NS
26, 15, 700.2446949, 355.211424232648, 0.15, NS
33, 14, 820.6067837, -200.2960544214787, 0.284, NS
27, 8, 1055.523939, 29.66744700262741, 0.755, NS
25, 10, 1034.991567, 328.62100372634734, 0.146, NS
15, 29, 1190.726235, 89.27141509435332, 0.436, NS
36, 32, 1220.14747, 308.4308138674805, 0.111, NS
8, 25, 1033.665955, 208.65387510527668, 0.425, NS
9, 1, 995.4857297, 134.65248379786945, 0.338, NS
22, 13, 1047.521647, 172.1805059536388, 0.314, NS
33, 20, 1058.458303, 163.3977642801654, 0.36, NS
33, 29, 837.8610921, -257.03905212865925, 0.2, NS
20, 25, 902.0861255, -7.074476716783684, 0.935, NS
23, 26, 543.4340208, -260.44229943823666, 0.261, NS
7, 4, 1166.524632, 491.8984697999398, 0.062, NS
35, 32, 785.1822713, -364.5072042251717, 0.143, NS
15, 7, 1179.157873, 480.402993148421, 0.03, HH
14, 16, 1043.631851, 25.669509980550025, 0.735, NS
21, 4, 1516.381809, 627.4496905810768, 0.049, HH
1, 19, 1036.656468, 209.77940106714146, 0.305, NS
2, 3, 1068.851966, 103.63943784966695, 0.564, NS
19, 21, 795.9559033, -77.84720311923107, 0.528, NS
11, 4, 1108.34325, 327.5023056720179, 0.112, NS
27, 31, 836.6145329, -138.12609481576797, 0.323, NS
4, 3, 813.5992747, 253.48423470998222, 0.289, NS
13, 7, 567.0225759, -777.027352186754, 0.007, LH
20, 32, 1049.997389, 209.14536662889873, 0.27, NS
34, 34, 1290.702553, 761.438979092039, 0.014, HH
30, 26, 906.8522138, -1.3064680953283103, 0.975, NS
35, 9, 1263.283218, 815.2182373388202, 0.021, HH
33, 11, 968.9615635, 146.30916904465593, 0.379, NS
35, 8, 615.9213533, -1074.8495624609054, 0.014, LH
19, 34, 962.1874913, 107.18678706220052, 0.451, NS
8, 36, 1205.227842, 703.1223590725243, 0.058, NS
20, 22, 533.6431391, 153.1362825759825, 0.344, NS
28, 33, 871.7544033, -100.32499462150741, 0.476, NS
10, 27, 984.1871861, -119.73075602038979, 0.395, NS
8, 35, 727.9791435, -631.8351599575984, 0.076, NS
9, 12, 1322.647003, 881.4790036736835, 0.001, HH
12, 20, 985.7693826, 167.11487563116282, 0.306, NS
17, 26, 1061.144657, 70.60698807889453, 0.586, NS
13, 12, 1185.393903, -122.93305425319416, 0.358, NS
